clob_token_ids                                                                                                                                                           , cosine_similarity
"[""101825906715955807021353451360690504281168668774207556772950003949476652720924"",""46399527985380551623234857482910941972943713333795806211125283932226384607620""]" , 1.0
"[""29428383310803168012423128993513281295540321455804724020534212286816254580470"",""10236637805259704994999253962417560876385739305878622110980352350964545153684""]"  , 1.0
"[""99737317397918413223031731672270841005857885060951873757543979661750880390496"",""115585457558771558946462450199892271284595864597174174407860148262639389806610""]" , 1.0
"[""115587903817657939870650277652491384245347204863194699832983102252658740172557"",""8311131570747008734818912358359469310063487066032193749979026620526451679876""]"  , 1.0
"[""63563425143998743056298918874492516417815303903864496039713049604622917542059"",""86825178035493252400331412293151287808794310238609412293064845594077379657254""]"  , 1.0
"[""14531760022791628194978791155419134598832890346626071617900783609269336551001"",""110559450690287158036686859558168846549392593478430370214082518293991342963631""]" , 1.0
"[""102564039211703965124291927426134594296820100246705250839284877114023463691930"",""80083279904114538743224842341034895757576598286829710885280027766233851774529""]" , 1.0
"[""45100379716935143649736123842834393509879441203059946225242952567176121569913"",""48584709495717762524857101739829548594145318626034245793741447885315651192360""]"  , 1.0
"[""92967064317849823205833717879513549779959582681847378560909271669781850273842"",""87229788352426967417279123329420689553956427213817851301682805736553553693238""]"  , 1.0
"[""30960998240217158501674932271709355143214571976550799010167631422793960607949"",""16886962962492703298120762145661909579824412143229332975058706133341949837698""]"  , 1.0
"[""31716557941793847029888518549512485328319924883366905746429568310853695909984"",""52062257798717122823206966281238544737973606448660610328152097600992087348738""]"  , 1.0
"[""6517883681399173719964982158034903380518091057577215948029604337836714278777"",""20616802736535164159465158473325649677994824612000058898998792763907831998605""]"   , 1.0
"[""114801639724495094563049167365658269783420551100943312471003113652261283160982"",""91642787170807330809491751187540896574983407458111694534046927414631708882628""]" , 1.0
"[""113403179930780844692419404105573805354679366394847558149476632392300380613010"",""34347535308090847792552379030322073016871399676099560255182105326984970187327""]" , 1.0
"[""11453149164952426691797891584743279450562886978014854321349969650057796367728"",""74859528307279738324579355645582848708259059823655254205378377992189727361464""]"  , 1.0
"[""80303106904766949344727438756563505749348738369775655357626215899018784021389"",""52973946067415555340752362838729163232972184824595142980403702383146397821473""]"  , 1.0
"[""98146342803923051979042568419031220153888306546081565583042852359988504135784"",""25498200346709217272214635487844720997180443012933651618839363828578469169844""]"  , 1.0
"[""2980904883599652826602645381294742922476754820505374946621784678629157691361"",""64643056846481598756416775559569443451634829574992414360993839787798978191969""]"   , 1.0
"[""79715101438926538809511303806850682615698911910840134983914648955752864757858"",""31822061374462131695517583398967119857496606423169716082969971946507327592886""]"  , 1.0
"[""56946384770895068627425850948061079846698583721556243142233339125040923398111"",""54806808255046819356872422328886643818584171246276253781026782874036677222460""]"  , 1.0
"[""35515275010400866803110168023266440497655704126461026832913883753463850460136"",""7204710211839601265032236088110237384158025763199065581147651013315116777518""]"   , 1.0
"[""113409560089971005551069019900801779309141794188263770657345157175671976775527"",""4942360482005244918796292265006007704327799854749267861336630583944467908299""]"  , 1.0
"[""24359841971256354562338291910316825498086150942929460621080163666720754945761"",""102617319572539919553357676752315366758463499662855057808806666308412570450045""]" , 0.9173407758488806
"[""68982604867628960551008086100546734976300620632892136735076565033320194742086"",""69252544580943136626420605745581705053100584637630263747677722767002848888601""]"  , 1.0
"[""91262035710373685991264747014714262240852565003876210413704648060794468584819"",""19017263694594226399197267582015962814826722256280999789994540362301908387442""]"  , 0.7790258910996721
"[""25063292473386277227011473168881997171764652686060498192315889983577636346378"",""64367397625876678571581957864786956777000250913916152764970960284362770926173""]"  , 0.6349504711048363
"[""101707490114982593982881245488008429973552694976778662078463880560251711765520"",""40396038664330592292759690673207719946461353872327347486753615106052860841254""]" , 0.7035880174323369
"[""3925499217627248891185516104564304285848123182646338232970129695935499447272"",""664189160979854581137361367918925616355873507190169441771464641150687884313""]"     , 0.9195441636935546
"[""6123615371020721164691717744572777400643275068745719306201536575071743275687"",""52779116665126292422928163867147545887315206064022693756941923423331555194873""]"   , 0.6040982257967626
"[""114783771900977108635550348466159166004068729327515396068217100414318385413331"",""43805315370253607390097372463678226580290947940679245045648835203824417492068""]" , 1.0
"[""104581597576139011386177902310104223406213651438550125086583470878579323994723"",""53930329613729341190834006132632384577913962024305574333038965142015255694238""]" , 0.8227753362889096
"[""85353019168518032713597306134938534472967421722572983160304767103463392626943"",""102276463173336397788087894652475581542328468696945832780197402809659688579799""]" , 1.0
"[""80688959793071765602727717584474354816795211946086810759631027319493575954646"",""32014639172059670463153565273202939371795143521515170057874220501986733494465""]"  , 1.0
"[""37471669506212746145630697105729341454357839635860072815533679305363968161991"",""68921319937797034730239154521620525782417314035090673131461139067829027985012""]"  , 0.8201278979301586
"[""97813930112101117107833981471311158224240344665766257954163953069848567212018"",""53816635191182129742335840570170659210134233718476739662342911956451817981395""]"  , 0.5692795487603852
"[""38240274338737373230791627429062754839299643930943222556437202209494677579693"",""4797689613676628435873503361016508684338738259789032472113204105522922385286""]"   , 0.6063774332644823
"[""30672618041713320264442046844782300422400969817100316687033664180053386782048"",""23439147223449845891291878623894658824445325076940737683565444551117513324049""]"  , 0.8388910477452519
"[""49037455374690588690492455470667502583342959209744004007782106428938915994202"",""73906191511972484640263422809689200710487856666322650157735107068635223881369""]"  , 0.7925395599587699
"[""64147753104902408339999170028550722597463773362583431668708473278327694607023"",""93589180358280631790825485268003198534388374579290314573939861896415153205736""]"  , 1.0
"[""45280852200421703924405502712664717798347073835367209456512007465072983879058"",""95067127588027452812897893021912267712445911199982190509198183780213569473627""]"  , 0.6202028685102772
"[""113406361681601122128421859763164131679821287927418424294050504746774327000587"",""73431749617691221932673967928132676987472502035631905253884613399349678168454""]" , 1.0
"[""85471142778395349554222819825834390632408779258866214652183984202164322596454"",""114894176615436170065776834279660605946668950623337880534746487205147771063844""]" , 0.7781692405065624
"[""8757046951827304258708801350813200063261958279019102266969717508622332794954"",""55925655286680563960571700939856408769106659566656395679279397966007960331783""]"   , 0.7925395599587699
"[""100561432383876919947224911890960601427852225240027944555600082370564748791129"",""61350516202073714635011189802242416803495725514085834040376992921920421988134""]" , 1.0
"[""13881701473853361533398362746377585730494477373215359094378609635019011822440"",""104869673577819668024517200476483109779880344563862344013351145285179406422912""]" , 0.8372362010640163
"[""50447858928009009561418534945749121966643328538288158375192069123278565065877"",""55940921066564313311471304394397294382913709034550664636896042054054987644134""]"  , 0.9540940268174559
"[""51567616892195238876843282868144209350381197085814155567879905011415179962049"",""84775736495101800023124234515597136641350112895063365032557344657527949647883""]"  , 0.9540940268174559
"[""13351941411201917939675497543085003016933798838036374957804518207862927095696"",""69851161271495939609955838803848837587371018154957935880245043374711097718873""]"  , 0.8027872605694637
"[""104164365396079964916732796976774053098405712440431403709738662609283039419996"",""73359787854575209526069892726328653913614850338242402377058753281542171114593""]" , 0.8027872605694637
"[""85367084358181951389789568361116586115786802995085893565014218725127568983408"",""100628964596700510074164574995326257154147671948417884915682639204838329461263""]" , 0.7020431405899488
